"image href","img-responsive src","product-name","product-desc","r-number","price","price 2","list-image src","list-image src 2","list-image src 3","list-image src 4","list-image src 5","list-image src 6"
"https://choco-yummy.com.ua/ua/samyang-zzaldduk-hot-chicken-120g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-samyang-zzaldduk-hot-chicken-120g-3-200x200.jpg","Гострий снек Samyang Zzaldduk Hot Chicken Курячий Рамен 120г","Для тих, хто жадає гострих відчуттів і любить азіатські Рамени!Samyang - бренд, який славиться пакет..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-samyang-zzaldduk-hot-chicken-120g-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-samyang-zzaldduk-hot-chicken-120g-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-samyang-zzaldduk-hot-chicken-120g-1-50x50.jpg","","",""
"https://choco-yummy.com.ua/ua/weilong-konjac-shuang-sichuan-10g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-6-200x200.jpg","Гострий снек Weilong Konjac Shuang Sichuan 10г","Китайська гостра кухня! Подобається?Основа снеку — конжак (конньяку): пружний, злегка тягучий. Чудов..","0.0","49","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-weilong-konjac-shuang-sichuan-10g-2-50x50.jpg",""
"https://choco-yummy.com.ua/ua/hot-chip-challenge-solo-pack-2g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_2-200x200.jpg","Екстра гострі чіпси HOT-CHIP Challenge Solo Pack Кукурудзяні 2.5г","Готові спробувати HOT-CHIP Challenge - НАЙГОСТРІШИЙ чіпс у світі? Його вогняна міць валить з ніг нав..","0.0","","","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_7-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_hot_chip_challenge_solo_pack_2g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/scoville_scale-50x50.png"
"https://choco-yummy.com.ua/ua/takis-fuego-hot-chili-pepper-lime-extreme-tortilla-284g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_2-200x200.jpg","Екстра гострі Чіпси Takis Fuego Hot Chili Pepper & Lime Extreme Spicy Tortilla Чилі і Лайм 28.4г","Якщо пристрасть, як хочеться екстремально гострого, то пачка чіпсів Takis Fuego Hot Chili Pepper &am..","0.0","69","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_fuego_hot_chili_pepper_lime_284g_4-50x50.jpg",""
"https://choco-yummy.com.ua/ua/takis-blue-heat-blue-chips-fiesta-size-200g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-takis-blue-heat-blue-chips-fiesta-size-200g-4-200x200.jpg","Екстра гострі чіпси з перцем чилі Takis Blue Heat Blue Chips 200г","Takis Blue Heat — це не просто чіпси, а справжній виклик для любителів надзвичайно гострих снеків. Б..","0.0","379","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-takis-blue-heat-blue-chips-fiesta-size-200g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-takis-blue-heat-blue-chips-fiesta-size-200g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-takis-blue-heat-blue-chips-fiesta-size-200g-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-takis-blue-heat-blue-chips-fiesta-size-200g-2-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/takis-blue-heat-blue-chips-92-g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_blue_chips_92_g_4-200x200.jpg","Екстра Гострі чіпси з перцем Чилі Takis Blue Heat Blue Chips 92.3г","Гостріше нікуди! Чипси з чилі Takis Blue Heat Chips не для слабаків, вони для справжніх мачо та люби..","0.0","249","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_blue_chips_92_g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_blue_chips_92_g_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_blue_chips_92_g_1-50x50.jpg","","",""
"https://choco-yummy.com.ua/ua/takis-blue-heat-rolled-tortilla-chips-280g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_rolled_tortilla_chips_280g_2-200x200.jpg","Екстра Гострі чіпси з перцем Чилі Takis Blue Heat Rolled Tortilla Chips 280.7г","Чіпси з чилі Takis Blue Heat Chips не для слабаків, вони для справжніх мачо та любителів екстриму!Не..","0.0","399","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_rolled_tortilla_chips_280g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_blue_chips_92_g_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_rolled_tortilla_chips_280g_1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_takis_blue_heat_rolled_tortilla_chips_280g_4-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/samyang-buldak-hot-chicken-ramen-noodles-140g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lapsha_samyang_buldak_hot_chicken_ramen_noodles_140g_3-200x200.jpg","Екстра Гостра Локшина Samyang Buldak Hot Chicken Flavour Ramen Ramen Рамен з Куркою 140г","Хто готовий випробувати власні межі?) В упаковці Buldak Hot Chicken Ramen - корейська локшина, одна ..","0.0","149","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lapsha_samyang_buldak_hot_chicken_ramen_noodles_140g_4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lapsha_samyang_buldak_hot_chicken_ramen_noodles_140g_5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lapsha_samyang_buldak_hot_chicken_ramen_noodles_140g_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lapsha_samyang_buldak_hot_chicken_ramen_noodles_140g_1-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/hot-chip-salt-chip-challenge-extremely-8g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-1-200x200.jpg","Екстра солоні чіпси HOT-CHIP Salt Chip Challenge Extremely Кукурудзяні (1 штука) 8г","Справжня сольова буря!Тортилья вагою 8 грамів містить 3,84 г солі - добову норму солі за рекомендаці..","0.0","","","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-7-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-8-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chips-hot-chip-salt-chip-challenge-extremely-8g-6-50x50.jpg"
"https://choco-yummy.com.ua/ua/genji-food-latiao-spicy-snack","https://choco-yummy.com.ua/image/cache/catalog/other/1-20/Latiao/genji-food-latiao-spicy-snack-1-200x200.jpg","Жувальні Гострі Снеки латяо Genji Food Latiao Spicy Snack Велика Упаковка 40 шт.","Genji Food Latiao — це популярні гострі жувальні снеки з Китаю, які підкорили серця поціновувачів пі..","0.0","","","https://choco-yummy.com.ua/image/cache/catalog/other/1-20/Latiao/genji-food-latiao-spicy-snack-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/other/1-20/Latiao/genji-food-latiao-spicy-snack-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/other/1-20/Latiao/genji-food-latiao-spicy-snack-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/other/1-20/Latiao/genji-food-latiao-spicy-snack-5-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/planters-whole-cashews-dill-pickle-142g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-2-200x200.jpg","Кеш'ю Planters Whole Cashews Dill Pickle 142г","Цілі горіхи кеш'ю Planters з кропом та маринованими огірками.Пікантні, ароматні. Вершковий, злегка с..","0.0","429","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-7-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/keshyu-planters-whole-cashews-dill-pickle-142g-1-50x50.jpg"
"https://choco-yummy.com.ua/ua/instant-seafood-spicy-baby-crab-10x18g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-instant-seafood-spicy-baby-crab-10x18g-2-200x200.jpg","Китайські сушені міні-крабики Seafood Spicy Baby Crab Гострі 10x18г","Хочете чогось незвичайного з Азії? Спробуйте сушених міні-крабів із Китаю.Готувати нічого не потрібн..","0.0","","","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-instant-seafood-spicy-baby-crab-10x18g-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-2-50x50.jpg"
"https://choco-yummy.com.ua/ua/instant-seafood-spicy-baby-crab-18g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-3-200x200.jpg","Китайські сушені міні-крабики Seafood Spicy Baby Crab Гострі 18г","Хочеться приголомшливо смачного? Спробуйте сушені міні-крабики з Китаю.У пачці 18 грам висушених оке..","0.0","149","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/snek-seafood-spicy-baby-crab-18g-2-50x50.jpg",""
"https://choco-yummy.com.ua/ua/lays-big-wave-pork-70g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_70g_4-200x200.jpg","Китайські чіпси Lay's Big Wave Pork Свиняча грудинка Гриль 70г","Хто бажає влаштувати святкове барбекю?)Ідеально хрусткі, обсмажені до золотистої скоринки. ..","0.0","219","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_70g_1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_70g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_70g_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_70g-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/lays-big-wave-pure-spicy-70g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lays-big-wave-pure-spicy-70g-1-200x200.jpg","Китайські чіпси Lay's Big Wave Pure Spicy Чілі 70г","Ще одна ГАРЯЧА пропозиція для любителів ребристих китайських чіпсів Лейс) Хто готовий випробувати во..","0.0","219","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lays-big-wave-pure-spicy-70g-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/lays-big-wave-pure-spicy-70g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_70g-50x50.jpg","","",""
"https://choco-yummy.com.ua/ua/lays-big-wave-roasted-chicken-wing-70g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_roasted_chicken_wing_70g_4-200x200.jpg","Китайські чіпси Lay's Big Wave Roasted Chicken Wing Курячі крильця Гриль 70г","Готуйтеся йти на зліт) Разом з курячими крильцями і ребристими чіпсами Лейс.Картопляні скибочки унік..","5.0","219","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_roasted_chicken_wing_70g_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_roasted_chicken_wing_70g_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_big_wave_roasted_chicken_wing_70g_1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy_lays_70g-50x50.jpg","",""
"https://choco-yummy.com.ua/ua/lays-china-keripik-kentang-potato-chips-90g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-china-keripik-kentang-90g-4-200x200.jpg","Китайські чіпси Lay'S China Keripik Kentang 90г","Китайська версія класичних Lay’s Original.Ці Лейс універсальні - і до пива, і для топінгу до салатів..","0.0","299","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-china-keripik-kentang-90g-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-china-keripik-kentang-90g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-china-keripik-kentang-90g-1-50x50.jpg","","",""
"https://choco-yummy.com.ua/ua/lays-cucumber-flavor-potato-chips-62g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-cucumber-potato-chips-62g-1-200x200.jpg","Китайські чіпси Lay's Cucumber Огірок 62г","Картопляні чіпси Lay's у банці (китайська версія)Смак:  освіжаючий, тонкий смак огірка з солонуватим..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-cucumber-potato-chips-62g-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-cucumber-potato-chips-62g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-cucumber-potato-chips-62g-4-50x50.jpg","","",""
"https://choco-yummy.com.ua/ua/lays-fried-crab-flavor-chips-china-70g","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-fried-crab-china-70g-2-200x200.jpg","Китайські чіпси Lay's Fried Crab Смажений краб 70г","Китайська версія від Lay's з морською темою: чіпси зі смаком смаженого краба! Золотисті, тонкі скибо..","0.0","219","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-fried-crab-china-70g-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Chipsi-i-sneki/chipsy-lays-fried-crab-china-70g-1-50x50.jpg","","","",""
