"list-image src","list-image src 2","list-image src 3","image href","img-responsive src","product-name","product-desc","r-number","price","price 2","list-image src 4"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-cherry-float-355ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-cherry-float-355ml-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-cherry-float-355ml-6-50x50.jpg","https://choco-yummy.com.ua/ua/coca-cola-cherry-float-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-cherry-float-355ml-2-200x200.jpg","Газована вода Coca-Cola Cherry Float Вишня з ваніллю 355мл","Coca-Cola завжди знаходить, чим здивувати!Формат «float» натхненний класичним американським десертом..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-cherry-float-355ml-4-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-holiday-creamy-vanilla-soda-355ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-holiday-creamy-vanilla-soda-355ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-holiday-creamy-vanilla-soda-355ml-2-50x50.jpg","https://choco-yummy.com.ua/ua/coca-cola-holiday-creamy-vanilla-soda-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-holiday-creamy-vanilla-soda-355ml-3-200x200.jpg","Газована вода Coca-Cola Holiday Creamy Vanilla Soda Ванільна 355мл","Сезонна лімітка Coca-Cola.Виглядає баночка, як новорічний атрибут - стильна, з яскравим сезонним диз..","0.0","169","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-holiday-creamy-vanilla-soda-355ml-6-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-zero-sugar-caffeine-free-330ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-zero-sugar-caffeine-free-330ml-3-50x50.jpg","","https://choco-yummy.com.ua/ua/coca-cola-zero-sugar-caffeine-free-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-coca-cola-zero-sugar-caffeine-free-330ml-1-200x200.jpg","Газована вода Coca-Cola Zero Sugar Caffeine Free 330мл","Знайома і улюблена вами Coca-Cola, тільки без цукру та без кофеїну — версія Zero Sugar Caffeine Free..","0.0","179","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka_coca_cola_zero_sugar_340ml_2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka_coca_cola_zero_sugar_340ml_4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka_coca_cola_zero_sugar_340ml_3-50x50.jpg","https://choco-yummy.com.ua/ua/coca-cola-zero-sugar-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka_coca_cola_zero_sugar_340ml_1-200x200.jpg","Газована вода Coca-Cola Zero Sugar Кока Кола Без Цукру 355мл","Посміхаєтеся?) Так-так-так-так!!! Це дієтична Кока Кола. Охолодіть Колу, додайте кубики льоду і зроб..","0.0","129","грн.",""
"","","","https://choco-yummy.com.ua/ua/dr.pepper-cream-soda","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/dr.pepper-cream-soda-200x200.jpg","Газована Вода Dr Pepper Cream Soda 355ml","Неповторний Доктор Пеппер!)⠀Рецепт приготування цього газування придумав фармацевт Чарльз Алдертон, ..","0.0","99","грн.",""
"","","","https://choco-yummy.com.ua/ua/drpepper-original","https://choco-yummy.com.ua/image/cache/catalog/589b8182-a106-46db-8f16-77f25db834c5-200x200.png","Газована вода Dr Pepper Original 330мл","Газований напій DR PEPPER! Рецепт приготування цієї газованої води придумав фармацевт Чарльз Ал..","4.7","59","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-strawberries-cream-330ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-strawberries-cream-330ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-strawberries-cream-330ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/dr-pepper-strawberries-cream-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-strawberries-cream-330ml-3-200x200.jpg","Газована вода Dr. Pepper Strawberries & Cream Полуниця і вершки 330мл","Легендарний Dr Pepper у версії Strawberries & Cream.Стильна тоненька банка зручно лежить у руці...","0.0","59","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-vanilla-float-long-330ml-3-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-vanilla-float-long-330ml-3-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-vanilla-float-long-330ml-3-3-50x50.jpg","https://choco-yummy.com.ua/ua/dr-pepper-vanilla-float-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-dr-pepper-vanilla-float-long-330ml-3-4-200x200.jpg","Газована вода Dr. Pepper Vanilla Float Ванільне морозиво 330мл","Dr Pepper поповнив класичну лінійку ще одним оригінальним варіантом. Традиційний рецепт із 23 інгред..","0.0","59","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-drpepper-blackberry-355ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-drpepper-blackberry-355ml-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-drpepper-blackberry-355ml-4-50x50.jpg","https://choco-yummy.com.ua/ua/drpepper-blackberry-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-drpepper-blackberry-355ml-1-200x200.jpg","Газована вода Dr.Pepper Blackberry Ожина 355мл","Dr Pepper Blackberry - американська версія газованої води, яку у звичайних супермаркетах ви не зустр..","0.0","149","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-diablo-crimson-cherry-330ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-diablo-crimson-cherry-330ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-diablo-crimson-cherry-330ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/fanta-diablo-crimson-cherry-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-diablo-crimson-cherry-330ml-4-200x200.jpg","Газована вода Fanta Diablo Crimson Cherry 330 мл","Напій кольору крові...


Колекційна банка з унікальним дизайном — культові персонажі Diablo.

С..","0.0","149","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-fruit-twist-330ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-fruit-twist-330ml-2-50x50.jpg","","https://choco-yummy.com.ua/ua/fanta-fruit-twist-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-fruit-twist-330ml-1-200x200.jpg","Газована вода Fanta Fruit Twist Мультифрукт 330мл","Яскрава, освіжаюча газована вода Fanta Fruit Twist створена, щоб підняти вам настрій.Фанта Мультифру..","0.0","","",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-grape-asia-320ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-grape-asia-320ml-2-50x50.jpg","","https://choco-yummy.com.ua/ua/fanta-grape-asia-320ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-grape-asia-320ml-3-200x200.jpg","Газована вода Fanta Grape Asia 320мл","Фіолетова Fanta!Газована вода випущена для місцевого споживача і смак відрізняється від звичної Фант..","0.0","149","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-grape-japan-500ml-1-50x50.jpg","","","https://choco-yummy.com.ua/ua/fanta-grape-japan-500ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-grape-japan-500ml-200x200.png","Газована вода Fanta Grape Japan Виноград 500мл","Стара добра Фанта, але японська!Шипучка з шаленим ароматом і смаком темного винограду.  Красивого ру..","0.0","169","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-huong-xa-xi-sarsaparilla-vietnam-320ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-huong-xa-xi-sarsaparilla-vietnam-320ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-huong-xa-xi-sarsaparilla-vietnam-320ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/fanta-huong-xa-xi-sarsaparilla-vietnam-320ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-huong-xa-xi-sarsaparilla-vietnam-320ml-2-200x200.jpg","Газована вода Fanta Huong Xa Xi Sarsaparilla Vietnam 320мл","А ви вже пили Фанту з сарсапарилою? Звучить, як чарівне зілля)Для любителів спробувати нові, незвича..","0.0","149","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-usa-zero-sugar-355ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-usa-zero-sugar-355ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-usa-zero-sugar-355ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/fanta-orange-usa-zero-sugar-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-usa-zero-sugar-355ml-3-200x200.jpg","Газована вода Fanta Orange USA Zero Sugar Апельсин 355мл","Легендарна Fanta Orange, але в легкій версії - БЕЗ цукру. Газована вода з тим же апельсиновим смаком..","0.0","99","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-xbox-ghost-call-duty-330ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-xbox-ghost-call-duty-330ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-xbox-ghost-call-duty-330ml-2-50x50.jpg","https://choco-yummy.com.ua/ua/fanta-orange-xbox-ghost-call-duty-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-fanta-orange-xbox-ghost-call-duty-330ml-4-200x200.jpg","Газована вода Fanta Orange Xbox Ghost Call of Duty 330мл","Лімітована серія банок, випущена у рамках партнерства Fanta та Xbox на честь 25-річчя Xbox.На банку ..","0.0","149","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/fanta-grape1-50x50.jpeg","","","https://choco-yummy.com.ua/ua/fanta-grape","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/fanta-grape-200x200.jpg","Газована вода Fanta Виноград","Ексклюзивна Fanta зі смаком винограду вже готова порадувати вас!  газовану воду з таким см..","0.0","99","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-hatakosen-ramune-soda-watermelon-500ml-1-50x50.jpg","","","https://choco-yummy.com.ua/ua/hata-soda-ramune-watermelon-500ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-hatakosen-ramune-soda-watermelon-500ml-2-200x200.jpg","Газована вода Hata Soda Ramune Watermelon Кавун 500мл","Чудова літня газована вода для тих, хто шукає нові смаки. У супермаркетах подібної ви не знайдете!Га..","0.0","199","грн.",""
"","","","https://choco-yummy.com.ua/ua/lady-boba-brown-sugar-bubble-tea","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/lady-boba-brown-sugar-bubble-tea-200x200.jpg","Газована Вода Lady Boba Brown Sugar Bubble Tea","Ця леді точно зведе вас з розуму)Lady Boba Brown Sugar Bubble Tea – це освіжаючий та сладкий напій, ..","0.0","","",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-lotte-chilsung-cider-soda-250ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-lotte-chilsung-cider-soda-250ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-lotte-chilsung-cider-soda-250ml-8-50x50.jpg","https://choco-yummy.com.ua/ua/lotte-chilsung-cider-soda-250ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-lotte-chilsung-cider-soda-250ml-5-200x200.jpg","Газована вода Lotte Chilsung Cider Soda Сидр 250мл","Газована вода Lotte Chilsung Cider уже давно стала справжнім хітом у Південній Кореї.Якщо хочеться н..","0.0","69","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-lotte-chilsung-cider-soda-250-ml-1-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_baja_blast_355ml_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_baja_blast_355ml_1-50x50.jpg","","https://choco-yummy.com.ua/ua/mountain-dew-voltage-baja-blast-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_baja_blast_355ml_2-200x200.jpg","Газована вода Mountain Dew Baja Blast Лайм Апельсин Ананас 355мл","Коли хочеться не просто випити газованої води, а зловити хвилю енергії, беріть Mountain Dew Baja Bla..","0.0","179","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-baja-cabo-citrus-355ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-baja-cabo-citrus-355ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-baja-cabo-citrus-355ml-3-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-baja-cabo-citrus-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-baja-cabo-citrus-355ml-4-200x200.jpg","Газована вода Mountain Dew Baja Cabo Citrus 355мл","У банці — справжня відпустка)Напій червоно-помаранчевого кольору — шикарно виглядає в коктейлях і до..","0.0","179","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-code-red-355ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-code-red-355ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-code-red-355ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-code-red-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-code-red-355ml-1-1-200x200.jpg","Газована вода Mountain Dew Code Red Вишня 355мл","Хороша!) Американська газована вода Mountain Dew Code Red - дуже смачний напій. Напій у міру солодки..","0.0","179","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-dragon-fruit-355ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-dragon-fruit-355ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-dragon-fruit-355ml-4-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-dragon-fruit-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-dragon-fruit-355ml-5-200x200.jpg","Газована вода Mountain Dew Dragon Fruit Драконів фрукт 355мл","Екзотична версія легендарного Mountain Dew - Dragon Fruit - загадковий Драконів фрукт. Це яскравий с..","0.0","179","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-dragon-fruit-355ml-2-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/gazirovka-mountain-dew-kickstart-energizing-orange-citrus-453ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/gazirovka-mountain-dew-kickstart-energizing-orange-citrus-453ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/gazirovka-mountain-dew-kickstart-energizing-orange-citrus-453ml-2-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-kickstart-energizing-orange-citrus-453ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/gazirovka-mountain-dew-kickstart-energizing-orange-citrus-453ml-1-200x200.jpg","Газована вода Mountain Dew Kickstart Energizing Orange Citrus Апельсин  Цитрус 453мл","Немає сил? Спробуйте Kickstart Orange Citrus від Mountain Dew. Кілька ковтків і рівень енергії підні..","0.0","249","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-330ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-330ml-1-50x50.jpg","","https://choco-yummy.com.ua/ua/mountain-dew-pitch-black-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-330ml-3-200x200.jpg","Газована вода Mountain Dew Pitch Black Виноград і Цитруси 330мл","Mountain Dew Pitch Black - культова газована вода з таємничою атмосферою. Вперше світ її побачив у 2..","0.0","99","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-500ml-2-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-500ml-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-500ml-3-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-pitch-black-500ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-pitch-black-500ml-4-200x200.jpg","Газована вода Mountain Dew Pitch Black Виноград і Цитруси 500 мл","Mountain Dew Pitch Black - легендарна газована вода з атмосферою містики. Вперше її презентували в 2..","0.0","199","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-trolli-candy-zero-sugar-355ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-trolli-candy-zero-sugar-355ml-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-trolli-candy-zero-sugar-355ml-4-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-trolli-candy-zero-sugar-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-trolli-candy-zero-sugar-355ml-3-200x200.jpg","Газована вода Mountain Dew Trolli Candy Cherry Lemon Zero Sugar Вишня Лимон 355мл","Пустотливий варіант шипучки для любителів цукерок)Культова газована вода доповнена смаком мармеладни..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-trolli-candy-zero-sugar-355ml-7-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_raspberry_ginseng_355ml_4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_raspberry_ginseng_355ml_3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_raspberry_ginseng_355ml_2-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-voltage-raspberry-ginseng-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Raznie/energetik_mountain_dew_voltage_raspberry_ginseng_355ml_1-200x200.jpg","Газована вода Mountain Dew Voltage Raspberry Ginseng Малина Женьшень 355мл","Американська газована вода Mountain Dew Voltage - класний напій зі смаком соковитої малини та женьше..","0.0","199","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-zero-sugar-330ml-1-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-zero-sugar-330ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-zero-sugar-330ml-2-50x50.jpg","https://choco-yummy.com.ua/ua/mountain-dew-zero-sugar-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-mountain-dew-zero-sugar-330ml-4-200x200.jpg","Газована вода Mountain Dew Zero Sugar Цитрус Без цукру 330мл","Класичний Mountain Dew у форматі Zero Sugar, який вже має цілу армію шанувальників!Mountain Dew з'яв..","0.0","159","грн.",""
"","","","https://choco-yummy.com.ua/ua/pepsi-caffeine-free-diet-355ml","https://choco-yummy.com.ua/image/cache/catalog/693b231e1944b7f9-00012000008184-C1N1-200x200.png","Газована вода Pepsi Caffeine Free Diet Дієтична Без Кофеїну 355мл","У баночці Pepsi Caffeine Free Diet - ваша улюблена газована вода у фантастичній версії - Без Кофеїну..","0.0","199","грн.",""
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-cream-soda-zero-sugar-poland-330ml-5-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-cream-soda-zero-sugar-poland-330ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-cream-soda-zero-sugar-poland-330ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/pepsi-cream-soda-zero-sugar-poland-330ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-cream-soda-zero-sugar-poland-330ml-4-200x200.jpg","Газована вода Pepsi Cream Soda Zero Sugar Крем-Сода 330мл","Улюблена Pepsi, ніжна крем-сода та абсолютний Нуль Сахара! У банку лише 2 калорії.Банка стильна, тон..","0.0","149","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-cream-soda-zero-sugar-poland-330ml-2-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-gold-235ml-4-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-gold-235ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-gold-235ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/pepsi-gold-235ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-gold-235ml-5-200x200.jpg","Газована вода Pepsi Gold 235мл","Лімітована святкова версія класичної Pepsi. Напій випущено з нагоди святкування Китайського Нового р..","0.0","99","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-gold-235ml-2-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-cherry-vanilla-355ml-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-cherry-vanilla-355ml-7-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-cherry-vanilla-355ml-3-50x50.jpg","https://choco-yummy.com.ua/ua/pepsi-prebiotic-cola-cherry-vanilla-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-cherry-vanilla-355ml-4-200x200.jpg","Газована вода Pepsi Prebiotic Cola Cherry Vanilla з пребіотиками 355мл","Вишнево-ванільна Pepsi повернулася! До того ж у корисній версії — з пребіотиками, які покращують тра..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-cherry-vanilla-355ml-2-50x50.jpg"
"https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-355ml-6-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-355ml-3-50x50.jpg","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-355ml-1-50x50.jpg","https://choco-yummy.com.ua/ua/pepsi-prebiotic-cola-355ml","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-355ml-4-200x200.jpg","Газована вода Pepsi Prebiotic Cola з пребіотиками 355мл","Пепсі-Кола нової ери!3 грами пребіотичної клітковини,5 грамів тростинного цукру,Чи є ви фанатом Peps..","0.0","199","грн.","https://choco-yummy.com.ua/image/cache/catalog/Products/Napitki/Gazirovki/gazirovka-pepsi-prebiotic-cola-355ml-5-50x50.jpg"
